#ies_format_version: 1.0
#file: 20250813_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250813;	145205;	1755076925.000;	 err32;	 err32;	    err32
20250813;	145210;	1755076930.000;	 err32;	 err32;	    err32
20250813;	145215;	1755076935.000;	 err32;	 err32;	    err32
20250813;	145220;	1755076940.000;	 err32;	 err32;	    err32
20250813;	145225;	1755076945.000;	 err32;	 err32;	    err32
20250813;	145230;	1755076950.000;	 err32;	 err32;	    err32
20250813;	145235;	1755076955.000;	 err32;	 err32;	    err32
20250813;	145240;	1755076960.000;	 err32;	 err32;	    err32
20250813;	145245;	1755076965.000;	 err32;	 err32;	    err32
20250813;	145250;	1755076970.000;	 err32;	 err32;	    err32
20250813;	145255;	1755076975.000;	 err32;	 err32;	    err32
20250813;	145300;	1755076980.000;	 err32;	 err32;	    err32
20250813;	145305;	1755076985.000;	 err32;	 err32;	    err32
20250813;	145310;	1755076990.000;	 err32;	 err32;	    err32
20250813;	145315;	1755076995.000;	 err32;	 err32;	    err32
20250813;	145320;	1755077000.000;	 err32;	 err32;	    err32
20250813;	145325;	1755077005.000;	 err32;	 err32;	    err32
20250813;	145330;	1755077010.000;	 err32;	 err32;	    err32
20250813;	145335;	1755077015.000;	 err32;	 err32;	    err32
20250813;	145340;	1755077020.000;	 err32;	 err32;	    err32
20250813;	145345;	1755077025.000;	 err32;	 err32;	    err32
20250813;	145350;	1755077030.000;	 err32;	 err32;	    err32
20250813;	145355;	1755077035.000;	 err32;	 err32;	    err32
20250813;	145400;	1755077040.000;	 err32;	 err32;	    err32
20250813;	145405;	1755077045.000;	 err32;	 err32;	    err32
20250813;	145410;	1755077050.000;	 err32;	 err32;	    err32
20250813;	145415;	1755077055.000;	 err32;	 err32;	    err32
20250813;	145420;	1755077060.000;	 err32;	 err32;	    err32
20250813;	145425;	1755077065.000;	 err32;	 err32;	    err32
20250813;	145430;	1755077070.000;	 err32;	 err32;	    err32
20250813;	145435;	1755077075.000;	 err32;	 err32;	    err32
20250813;	145440;	1755077080.000;	 err32;	 err32;	    err32
20250813;	145445;	1755077085.000;	 err32;	 err32;	    err32
20250813;	145450;	1755077090.000;	 err32;	 err32;	    err32
20250813;	145455;	1755077095.000;	 err32;	 err32;	    err32
20250813;	145500;	1755077100.000;	 err32;	 err32;	    err32
20250813;	145505;	1755077105.000;	 err32;	 err32;	    err32
20250813;	145510;	1755077110.000;	 err32;	 err32;	    err32
20250813;	145515;	1755077115.000;	 err32;	 err32;	    err32
20250813;	145520;	1755077120.000;	 err32;	 err32;	    err32
20250813;	145525;	1755077125.000;	 err32;	 err32;	    err32
20250813;	145530;	1755077130.000;	 err32;	 err32;	    err32
20250813;	145535;	1755077135.000;	 err32;	 err32;	    err32
20250813;	145540;	1755077140.000;	 err32;	 err32;	    err32
20250813;	145545;	1755077145.000;	 err32;	 err32;	    err32
20250813;	145550;	1755077150.000;	 err32;	 err32;	    err32
20250813;	145555;	1755077155.000;	 err32;	 err32;	    err32
20250813;	145600;	1755077160.000;	 err32;	 err32;	    err32
20250813;	145605;	1755077165.000;	 err32;	 err32;	    err32
20250813;	145610;	1755077170.000;	 err32;	 err32;	    err32
20250813;	145615;	1755077175.000;	 err32;	 err32;	    err32
20250813;	145620;	1755077180.000;	 err32;	 err32;	    err32
20250813;	145625;	1755077185.000;	 err32;	 err32;	    err32
20250813;	145630;	1755077190.000;	 err32;	 err32;	    err32
20250813;	145635;	1755077195.000;	 err32;	 err32;	    err32
20250813;	145640;	1755077200.000;	 err32;	 err32;	    err32
20250813;	145645;	1755077205.000;	 err32;	 err32;	    err32
20250813;	145650;	1755077210.000;	 err32;	 err32;	    err32
20250813;	145655;	1755077215.000;	 err32;	 err32;	    err32
20250813;	145700;	1755077220.000;	 err32;	 err32;	    err32
20250813;	145705;	1755077225.000;	 err32;	 err32;	    err32
20250813;	145710;	1755077230.000;	 err32;	 err32;	    err32
20250813;	145715;	1755077235.000;	 err32;	 err32;	    err32
20250813;	145720;	1755077240.000;	 err32;	 err32;	    err32
20250813;	145725;	1755077245.000;	 err32;	 err32;	    err32
20250813;	145730;	1755077250.000;	 err32;	 err32;	    err32
20250813;	145735;	1755077255.000;	 err32;	 err32;	    err32
20250813;	145740;	1755077260.000;	 err32;	 err32;	    err32
20250813;	145745;	1755077265.000;	 err32;	 err32;	    err32
20250813;	145750;	1755077270.000;	 err32;	 err32;	    err32
20250813;	145755;	1755077275.000;	 err32;	 err32;	    err32
20250813;	145800;	1755077280.000;	 err32;	 err32;	    err32
20250813;	145805;	1755077285.000;	 err32;	 err32;	    err32
20250813;	145810;	1755077290.000;	 err32;	 err32;	    err32
20250813;	145815;	1755077295.000;	 err32;	 err32;	    err32
20250813;	145820;	1755077300.000;	 err32;	 err32;	    err32
20250813;	145825;	1755077305.000;	 err32;	 err32;	    err32
20250813;	145830;	1755077310.000;	 err32;	 err32;	    err32
20250813;	145835;	1755077315.000;	 err32;	 err32;	    err32
20250813;	145840;	1755077320.000;	 err32;	 err32;	    err32
20250813;	145845;	1755077325.000;	 err32;	 err32;	    err32
20250813;	145850;	1755077330.000;	 err32;	 err32;	    err32
20250813;	145855;	1755077335.000;	 err32;	 err32;	    err32
20250813;	145900;	1755077340.000;	 err32;	 err32;	    err32
20250813;	145905;	1755077345.000;	 err32;	 err32;	    err32
20250813;	145910;	1755077350.000;	 err32;	 err32;	    err32
20250813;	145915;	1755077355.000;	 err32;	 err32;	    err32
20250813;	145920;	1755077360.000;	 err32;	 err32;	    err32
20250813;	145925;	1755077365.000;	 err32;	 err32;	    err32
20250813;	145930;	1755077370.000;	 err32;	 err32;	    err32
20250813;	145935;	1755077375.000;	 err32;	 err32;	    err32
20250813;	145940;	1755077380.000;	 err32;	 err32;	    err32
20250813;	145945;	1755077385.000;	 err32;	 err32;	    err32
20250813;	145950;	1755077390.000;	 err32;	 err32;	    err32
20250813;	145955;	1755077395.000;	 err32;	 err32;	    err32
20250813;	150000;	1755077400.000;	 err32;	 err32;	    err32
20250813;	150005;	1755077405.000;	 err32;	 err32;	    err32
20250813;	150010;	1755077410.000;	 err32;	 err32;	    err32
20250813;	150015;	1755077415.000;	 err32;	 err32;	    err32
20250813;	150020;	1755077420.000;	 err32;	 err32;	    err32
20250813;	150025;	1755077425.000;	 err32;	 err32;	    err32
20250813;	150030;	1755077430.000;	 err32;	 err32;	    err32
20250813;	150035;	1755077435.000;	 err32;	 err32;	    err32
20250813;	150040;	1755077440.000;	 err32;	 err32;	    err32
20250813;	150045;	1755077445.000;	 err32;	 err32;	    err32
20250813;	150050;	1755077450.000;	 err32;	 err32;	    err32
20250813;	150055;	1755077455.000;	 err32;	 err32;	    err32
20250813;	150100;	1755077460.000;	 err32;	 err32;	    err32
20250813;	150105;	1755077465.000;	 err32;	 err32;	    err32
20250813;	150110;	1755077470.000;	 err32;	 err32;	    err32
20250813;	150115;	1755077475.000;	 err32;	 err32;	    err32
20250813;	150120;	1755077480.000;	 err32;	 err32;	    err32
20250813;	150125;	1755077485.000;	 err32;	 err32;	    err32
20250813;	150130;	1755077490.000;	 err32;	 err32;	    err32
20250813;	150135;	1755077495.000;	 err32;	 err32;	    err32
20250813;	150140;	1755077500.000;	 err32;	 err32;	    err32
20250813;	150145;	1755077505.000;	 err32;	 err32;	    err32
20250813;	150150;	1755077510.000;	 err32;	 err32;	    err32
20250813;	150155;	1755077515.000;	 err32;	 err32;	    err32
20250813;	150200;	1755077520.000;	 err32;	 err32;	    err32
20250813;	150205;	1755077525.000;	 err32;	 err32;	    err32
20250813;	150210;	1755077530.000;	 err32;	 err32;	    err32
20250813;	150215;	1755077535.000;	 err32;	 err32;	    err32
20250813;	150220;	1755077540.000;	 err32;	 err32;	    err32
20250813;	150225;	1755077545.000;	 err32;	 err32;	    err32
20250813;	150230;	1755077550.000;	 err32;	 err32;	    err32
20250813;	150235;	1755077555.000;	 err32;	 err32;	    err32
20250813;	150240;	1755077560.000;	 err32;	 err32;	    err32
20250813;	150245;	1755077565.000;	 err32;	 err32;	    err32
20250813;	150250;	1755077570.000;	 err32;	 err32;	    err32
20250813;	150255;	1755077575.000;	 err32;	 err32;	    err32
20250813;	150300;	1755077580.000;	 err32;	 err32;	    err32
20250813;	150305;	1755077585.000;	 err32;	 err32;	    err32
20250813;	150310;	1755077590.000;	 err32;	 err32;	    err32
20250813;	150315;	1755077595.000;	 err32;	 err32;	    err32
20250813;	150320;	1755077600.000;	 err32;	 err32;	    err32
20250813;	150325;	1755077605.000;	 err32;	 err32;	    err32
20250813;	150330;	1755077610.000;	 err32;	 err32;	    err32
20250813;	150335;	1755077615.000;	 err32;	 err32;	    err32
20250813;	150340;	1755077620.000;	 err32;	 err32;	    err32
20250813;	150345;	1755077625.000;	 err32;	 err32;	    err32
20250813;	150350;	1755077630.000;	 err32;	 err32;	    err32
20250813;	150355;	1755077635.000;	 err32;	 err32;	    err32
20250813;	150400;	1755077640.000;	 err32;	 err32;	    err32
20250813;	150405;	1755077645.000;	 err32;	 err32;	    err32
20250813;	150410;	1755077650.000;	 err32;	 err32;	    err32
20250813;	150415;	1755077655.000;	 err32;	 err32;	    err32
20250813;	150420;	1755077660.000;	 err32;	 err32;	    err32
20250813;	150425;	1755077665.000;	 err32;	 err32;	    err32
20250813;	150430;	1755077670.000;	 err32;	 err32;	    err32
20250813;	150435;	1755077675.000;	 err32;	 err32;	    err32
20250813;	150440;	1755077680.000;	 err32;	 err32;	    err32
20250813;	150445;	1755077685.000;	 err32;	 err32;	    err32
20250813;	150450;	1755077690.000;	 err32;	 err32;	    err32
20250813;	150455;	1755077695.000;	 err32;	 err32;	    err32
20250813;	150500;	1755077700.000;	 err32;	 err32;	    err32
20250813;	150505;	1755077705.000;	 err32;	 err32;	    err32
20250813;	150510;	1755077710.000;	 err32;	 err32;	    err32
20250813;	150515;	1755077715.000;	 err32;	 err32;	    err32
20250813;	150520;	1755077720.000;	 err32;	 err32;	    err32
20250813;	150525;	1755077725.000;	 err32;	 err32;	    err32
20250813;	150530;	1755077730.000;	 err32;	 err32;	    err32
20250813;	150535;	1755077735.000;	 err32;	 err32;	    err32
20250813;	150540;	1755077740.000;	 err32;	 err32;	    err32
20250813;	150545;	1755077745.000;	 err32;	 err32;	    err32
20250813;	150550;	1755077750.000;	 err32;	 err32;	    err32
20250813;	150555;	1755077755.000;	 err32;	 err32;	    err32
20250813;	150600;	1755077760.000;	 err32;	 err32;	    err32
20250813;	150605;	1755077765.000;	 err32;	 err32;	    err32
20250813;	150610;	1755077770.000;	 err32;	 err32;	    err32
20250813;	150615;	1755077775.000;	 err32;	 err32;	    err32
20250813;	150620;	1755077780.000;	 err32;	 err32;	    err32
20250813;	150625;	1755077785.000;	 err32;	 err32;	    err32
20250813;	150630;	1755077790.000;	 err32;	 err32;	    err32
20250813;	150635;	1755077795.000;	 err32;	 err32;	    err32
20250813;	150640;	1755077800.000;	 err32;	 err32;	    err32
20250813;	150645;	1755077805.000;	 err32;	 err32;	    err32
20250813;	150650;	1755077810.000;	 err32;	 err32;	    err32
20250813;	150655;	1755077815.000;	 err32;	 err32;	    err32
20250813;	150700;	1755077820.000;	 err32;	 err32;	    err32
20250813;	150705;	1755077825.000;	 err32;	 err32;	    err32
20250813;	150710;	1755077830.000;	 err32;	 err32;	    err32
20250813;	150715;	1755077835.000;	 err32;	 err32;	    err32
20250813;	150720;	1755077840.000;	 err32;	 err32;	    err32
20250813;	150725;	1755077845.000;	 err32;	 err32;	    err32
20250813;	150730;	1755077850.000;	 err32;	 err32;	    err32
20250813;	150735;	1755077855.000;	 err32;	 err32;	    err32
20250813;	150740;	1755077860.000;	 err32;	 err32;	    err32
20250813;	150745;	1755077865.000;	 err32;	 err32;	    err32
20250813;	150750;	1755077870.000;	 err32;	 err32;	    err32
20250813;	150755;	1755077875.000;	 err32;	 err32;	    err32
20250813;	150800;	1755077880.000;	 err32;	 err32;	    err32
20250813;	150805;	1755077885.000;	 err32;	 err32;	    err32
20250813;	150810;	1755077890.000;	 err32;	 err32;	    err32
20250813;	150815;	1755077895.000;	 err32;	 err32;	    err32
20250813;	150820;	1755077900.000;	 err32;	 err32;	    err32
20250813;	150825;	1755077905.000;	 err32;	 err32;	    err32
20250813;	150830;	1755077910.000;	 err32;	 err32;	    err32
20250813;	150835;	1755077915.000;	 err32;	 err32;	    err32
20250813;	150840;	1755077920.000;	 err32;	 err32;	    err32
20250813;	150845;	1755077925.000;	 err32;	 err32;	    err32
20250813;	150850;	1755077930.000;	 err32;	 err32;	    err32
20250813;	150855;	1755077935.000;	 err32;	 err32;	    err32
20250813;	150900;	1755077940.000;	 err32;	 err32;	    err32
20250813;	150905;	1755077945.000;	 err32;	 err32;	    err32
20250813;	150910;	1755077950.000;	 err32;	 err32;	    err32
20250813;	150915;	1755077955.000;	 err32;	 err32;	    err32
20250813;	150920;	1755077960.000;	 err32;	 err32;	    err32
20250813;	150925;	1755077965.000;	 err32;	 err32;	    err32
20250813;	150930;	1755077970.000;	 err32;	 err32;	    err32
20250813;	150935;	1755077975.000;	 err32;	 err32;	    err32
20250813;	150940;	1755077980.000;	 err32;	 err32;	    err32
20250813;	150945;	1755077985.000;	 err32;	 err32;	    err32
20250813;	150950;	1755077990.000;	 err32;	 err32;	    err32
20250813;	150955;	1755077995.000;	 err32;	 err32;	    err32
20250813;	151000;	1755078000.000;	 err32;	 err32;	    err32
20250813;	151005;	1755078005.000;	 err32;	 err32;	    err32
20250813;	151010;	1755078010.000;	 err32;	 err32;	    err32
20250813;	151015;	1755078015.000;	 err32;	 err32;	    err32
20250813;	151020;	1755078020.000;	 err32;	 err32;	    err32
20250813;	151025;	1755078025.000;	 err32;	 err32;	    err32
20250813;	151030;	1755078030.000;	 err32;	 err32;	    err32
20250813;	151035;	1755078035.000;	 err32;	 err32;	    err32
20250813;	151040;	1755078040.000;	 err32;	 err32;	    err32
20250813;	151045;	1755078045.000;	 err32;	 err32;	    err32
20250813;	151050;	1755078050.000;	 err32;	 err32;	    err32
20250813;	151055;	1755078055.000;	 err32;	 err32;	    err32
20250813;	151100;	1755078060.000;	 err32;	 err32;	    err32
20250813;	151105;	1755078065.000;	 err32;	 err32;	    err32
20250813;	151110;	1755078070.000;	 err32;	 err32;	    err32
20250813;	151115;	1755078075.000;	 err32;	 err32;	    err32
20250813;	151120;	1755078080.000;	 err32;	 err32;	    err32
20250813;	151125;	1755078085.000;	 err32;	 err32;	    err32
20250813;	151130;	1755078090.000;	 err32;	 err32;	    err32
20250813;	151135;	1755078095.000;	 err32;	 err32;	    err32
20250813;	151140;	1755078100.000;	 err32;	 err32;	    err32
20250813;	151145;	1755078105.000;	 err32;	 err32;	    err32
20250813;	151150;	1755078110.000;	 err32;	 err32;	    err32
20250813;	151155;	1755078115.000;	 err32;	 err32;	    err32
20250813;	151200;	1755078120.000;	 err32;	 err32;	    err32
20250813;	151205;	1755078125.000;	 err32;	 err32;	    err32
20250813;	151210;	1755078130.000;	 err32;	 err32;	    err32
20250813;	151215;	1755078135.000;	 err32;	 err32;	    err32
20250813;	151220;	1755078140.000;	 err32;	 err32;	    err32
20250813;	151225;	1755078145.000;	 err32;	 err32;	    err32
20250813;	151230;	1755078150.000;	 err32;	 err32;	    err32
20250813;	151235;	1755078155.000;	 err32;	 err32;	    err32
20250813;	151240;	1755078160.000;	 err32;	 err32;	    err32
20250813;	151240;	1755078160.000;	 err11;	 err11;	    err11
20250813;	151245;	1755078165.000;	  err8;	  err8;	     err8
20250813;	151250;	1755078170.000;	  err8;	  err8;	     err8
20250813;	151255;	1755078175.000;	  err8;	  err8;	     err8
20250813;	151300;	1755078180.000;	     1;	 err19;	    err19
20250813;	151305;	1755078185.000;	     1;	 err19;	    err19
20250813;	151310;	1755078190.000;	     1;	 err19;	    err19
20250813;	151315;	1755078195.000;	     1;	 err19;	    err19
20250813;	151320;	1755078200.000;	     1;	 err19;	    err19
20250813;	151325;	1755078205.000;	     1;	 err19;	    err19
20250813;	151330;	1755078210.000;	     1;	 err19;	    err19
20250813;	151335;	1755078215.000;	     1;	 err19;	    err19
20250813;	151340;	1755078220.000;	     1;	 err19;	    err19
20250813;	151345;	1755078225.000;	     1;	 err19;	    err19
20250813;	151350;	1755078230.000;	     1;	 err19;	    err19
20250813;	151355;	1755078235.000;	     1;	 err19;	    err19
20250813;	151400;	1755078240.000;	     1;	 err19;	    err19
20250813;	151405;	1755078245.000;	 err32;	 err32;	    err32
20250813;	151410;	1755078250.000;	 err32;	 err32;	    err32
20250813;	151415;	1755078255.000;	 err32;	 err32;	    err32
20250813;	151420;	1755078260.000;	 err32;	 err32;	    err32
20250813;	151425;	1755078265.000;	 err32;	 err32;	    err32
20250813;	151430;	1755078270.000;	 err32;	 err32;	    err32
20250813;	151435;	1755078275.000;	 err32;	 err32;	    err32
20250813;	151440;	1755078280.000;	 err32;	 err32;	    err32
20250813;	151445;	1755078285.000;	 err32;	 err32;	    err32
20250813;	151450;	1755078290.000;	 err32;	 err32;	    err32
20250813;	151455;	1755078295.000;	 err32;	 err32;	    err32
20250813;	151500;	1755078300.000;	 err32;	 err32;	    err32
20250813;	151505;	1755078305.000;	 err32;	 err32;	    err32
20250813;	151510;	1755078310.000;	 err32;	 err32;	    err32
20250813;	151515;	1755078315.000;	  err8;	  err8;	     err8
20250813;	151520;	1755078320.000;	  err8;	  err8;	     err8
20250813;	151525;	1755078325.000;	  err7;	  err7;	     err7
20250813;	151530;	1755078330.000;	     1;	 err19;	    err19
20250813;	151535;	1755078335.000;	     1;	 err19;	    err19
20250813;	151540;	1755078340.000;	     1;	 err19;	    err19
20250813;	151545;	1755078345.000;	     1;	 err19;	    err19
20250813;	151550;	1755078350.000;	     1;	 err19;	    err19
20250813;	151555;	1755078355.000;	     1;	 err19;	    err19
20250813;	151600;	1755078360.000;	     1;	 err19;	    err19
20250813;	151605;	1755078365.000;	     1;	 err19;	    err19
20250813;	151610;	1755078370.000;	     1;	 err19;	    err19
20250813;	151615;	1755078375.000;	     1;	 err19;	    err19
20250813;	151620;	1755078380.000;	     1;	 err19;	    err19
20250813;	151625;	1755078385.000;	     1;	 err19;	    err19
20250813;	151630;	1755078390.000;	     1;	 err19;	    err19
20250813;	151635;	1755078395.000;	     1;	 err19;	    err19
20250813;	151640;	1755078400.000;	     1;	 err19;	    err19
20250813;	151645;	1755078405.000;	     1;	 err19;	    err19
20250813;	151650;	1755078410.000;	     1;	 err19;	    err19
20250813;	151655;	1755078415.000;	     1;	 err19;	    err19
20250813;	151700;	1755078420.000;	     1;	 err19;	    err19
20250813;	151705;	1755078425.000;	     1;	 err19;	    err19
20250813;	151710;	1755078430.000;	     1;	 err19;	    err19
20250813;	151715;	1755078435.000;	     1;	 err19;	    err19
20250813;	151720;	1755078440.000;	     1;	 err19;	    err19
20250813;	151725;	1755078445.000;	     1;	 err19;	    err19
20250813;	151730;	1755078450.000;	     1;	 err19;	    err19
20250813;	151735;	1755078455.000;	     1;	 err19;	    err19
20250813;	151740;	1755078460.000;	     1;	 err19;	    err19
20250813;	151745;	1755078465.000;	     1;	 err19;	    err19
20250813;	151750;	1755078470.000;	     1;	 err19;	    err19
20250813;	151755;	1755078475.000;	     1;	 err19;	    err19
20250813;	151800;	1755078480.000;	     1;	 err19;	    err19
20250813;	151805;	1755078485.000;	     1;	 err19;	    err19
20250813;	151810;	1755078490.000;	     1;	 err19;	    err19
20250813;	151815;	1755078495.000;	     1;	 err19;	    err19
20250813;	151820;	1755078500.000;	     1;	 err19;	    err19
20250813;	151825;	1755078505.000;	     1;	 err19;	    err19
20250813;	151830;	1755078510.000;	     1;	 err19;	    err19
20250813;	151835;	1755078515.000;	     1;	 err19;	    err19
20250813;	151840;	1755078520.000;	     1;	 err19;	    err19
20250813;	151845;	1755078525.000;	     1;	 err19;	    err19
20250813;	151850;	1755078530.000;	     1;	 err19;	    err19
20250813;	151855;	1755078535.000;	     1;	 err19;	    err19
20250813;	151900;	1755078540.000;	     1;	 err19;	    err19
20250813;	151905;	1755078545.000;	     1;	 err19;	    err19
20250813;	151910;	1755078550.000;	     1;	 err19;	    err19
20250813;	151915;	1755078555.000;	     1;	 err19;	    err19
20250813;	151920;	1755078560.000;	     1;	 err19;	    err19
20250813;	151925;	1755078565.000;	     1;	 err19;	    err19
20250813;	151930;	1755078570.000;	     1;	 err19;	    err19
20250813;	151935;	1755078575.000;	     1;	 err19;	    err19
20250813;	151940;	1755078580.000;	     1;	 err19;	    err19
20250813;	151945;	1755078585.000;	     1;	 err19;	    err19
20250813;	151950;	1755078590.000;	     1;	 err19;	    err19
20250813;	151955;	1755078595.000;	     1;	 err19;	    err19
20250813;	152000;	1755078600.000;	     1;	 err19;	    err19
20250813;	152005;	1755078605.000;	     1;	 err19;	    err19
20250813;	152010;	1755078610.000;	     1;	 err19;	    err19
20250813;	152015;	1755078615.000;	     1;	 err19;	    err19
20250813;	152020;	1755078620.000;	     1;	 err19;	    err19
20250813;	152025;	1755078625.000;	     1;	 err19;	    err19
20250813;	152030;	1755078630.000;	     1;	 err19;	    err19
20250813;	152035;	1755078635.000;	     1;	 err19;	    err19
20250813;	152040;	1755078640.000;	     1;	 err19;	    err19
20250813;	152045;	1755078645.000;	     1;	 err19;	    err19
20250813;	152050;	1755078650.000;	     1;	 err19;	    err19
20250813;	152055;	1755078655.000;	     1;	 err19;	    err19
20250813;	152100;	1755078660.000;	     1;	 err19;	    err19
20250813;	152105;	1755078665.000;	     1;	 err19;	    err19
20250813;	152110;	1755078670.000;	     1;	 err19;	    err19
20250813;	152115;	1755078675.000;	     1;	 err19;	    err19
20250813;	152120;	1755078680.000;	     1;	 err19;	    err19
20250813;	152125;	1755078685.000;	     1;	 err19;	    err19
20250813;	152130;	1755078690.000;	     1;	 err19;	    err19
20250813;	152135;	1755078695.000;	     1;	 err19;	    err19
20250813;	152140;	1755078700.000;	     1;	 err19;	    err19
20250813;	152145;	1755078705.000;	     1;	 err19;	    err19
20250813;	152150;	1755078710.000;	     1;	 err19;	    err19
20250813;	152155;	1755078715.000;	     1;	 err19;	    err19
20250813;	152200;	1755078720.000;	     1;	 err19;	    err19
20250813;	152205;	1755078725.000;	     1;	 err19;	    err19
20250813;	152210;	1755078730.000;	     1;	 err19;	    err19
20250813;	152215;	1755078735.000;	     1;	 err19;	    err19
20250813;	152220;	1755078740.000;	     1;	 err19;	    err19
20250813;	152225;	1755078745.000;	     1;	 err19;	    err19
20250813;	152230;	1755078750.000;	     1;	 err19;	    err19
20250813;	152235;	1755078755.000;	     1;	 err19;	    err19
20250813;	152240;	1755078760.000;	     1;	 err19;	    err19
20250813;	152245;	1755078765.000;	     1;	 err19;	    err19
20250813;	152250;	1755078770.000;	     1;	 err19;	    err19
20250813;	152255;	1755078775.000;	     1;	 err19;	    err19
20250813;	152300;	1755078780.000;	     1;	 err19;	    err19
20250813;	152305;	1755078785.000;	     1;	 err19;	    err19
20250813;	152310;	1755078790.000;	     1;	 err19;	    err19
20250813;	152315;	1755078795.000;	     1;	 err19;	    err19
20250813;	152320;	1755078800.000;	     1;	 err19;	    err19
20250813;	152325;	1755078805.000;	     1;	 err19;	    err19
20250813;	152330;	1755078810.000;	     1;	 err19;	    err19
20250813;	152335;	1755078815.000;	     1;	 err19;	    err19
20250813;	152340;	1755078820.000;	     1;	 err19;	    err19
20250813;	152345;	1755078825.000;	     1;	 err19;	    err19
20250813;	152350;	1755078830.000;	     1;	 err19;	    err19
20250813;	152355;	1755078835.000;	     1;	 err19;	    err19
20250813;	152400;	1755078840.000;	     1;	 err19;	    err19
20250813;	152405;	1755078845.000;	     1;	 err19;	    err19
20250813;	152410;	1755078850.000;	     1;	 err19;	    err19
20250813;	152415;	1755078855.000;	     1;	 err19;	    err19
20250813;	152420;	1755078860.000;	     1;	 err19;	    err19
20250813;	152425;	1755078865.000;	     1;	 err19;	    err19
20250813;	152430;	1755078870.000;	     1;	 err19;	    err19
20250813;	152435;	1755078875.000;	     1;	 err19;	    err19
20250813;	152440;	1755078880.000;	     1;	 err19;	    err19
20250813;	152445;	1755078885.000;	     1;	 err19;	    err19
20250813;	152450;	1755078890.000;	     1;	 err19;	    err19
20250813;	152455;	1755078895.000;	     1;	 err19;	    err19
20250813;	152500;	1755078900.000;	     1;	 err19;	    err19
20250813;	152505;	1755078905.000;	     1;	 err19;	    err19
20250813;	152510;	1755078910.000;	     1;	 err19;	    err19
20250813;	152515;	1755078915.000;	     1;	 err19;	    err19
20250813;	152520;	1755078920.000;	     1;	 err19;	    err19
20250813;	152525;	1755078925.000;	     1;	 err19;	    err19
20250813;	152530;	1755078930.000;	     1;	 err19;	    err19
20250813;	152535;	1755078935.000;	     1;	 err19;	    err19
20250813;	152540;	1755078940.000;	     1;	 err19;	    err19
20250813;	152545;	1755078945.000;	     1;	 err19;	    err19
20250813;	152550;	1755078950.000;	     1;	 err19;	    err19
20250813;	152555;	1755078955.000;	     1;	 err19;	    err19
20250813;	152600;	1755078960.000;	     1;	 err19;	    err19
20250813;	152605;	1755078965.000;	     1;	 err19;	    err19
20250813;	152610;	1755078970.000;	     1;	 err19;	    err19
20250813;	152615;	1755078975.000;	     1;	 err19;	    err19
20250813;	152620;	1755078980.000;	     1;	 err19;	    err19
20250813;	152625;	1755078985.000;	     1;	 err19;	    err19
20250813;	152630;	1755078990.000;	     1;	 err19;	    err19
20250813;	152635;	1755078995.000;	     1;	 err19;	    err19
20250813;	152640;	1755079000.000;	     1;	 err19;	    err19
20250813;	152645;	1755079005.000;	     1;	 err19;	    err19
20250813;	152650;	1755079010.000;	     1;	 err19;	    err19
20250813;	152655;	1755079015.000;	     1;	 err19;	    err19
20250813;	152700;	1755079020.000;	     1;	 err19;	    err19
20250813;	152705;	1755079025.000;	     1;	 err19;	    err19
20250813;	152710;	1755079030.000;	     1;	 err19;	    err19
20250813;	152715;	1755079035.000;	     1;	 err19;	    err19
20250813;	152720;	1755079040.000;	     1;	 err19;	    err19
20250813;	152725;	1755079045.000;	     1;	 err19;	    err19
20250813;	152730;	1755079050.000;	     1;	 err19;	    err19
20250813;	152735;	1755079055.000;	     1;	 err19;	    err19
20250813;	152740;	1755079060.000;	     1;	 err19;	    err19
20250813;	152745;	1755079065.000;	     1;	 err19;	    err19
20250813;	152750;	1755079070.000;	     1;	 err19;	    err19
20250813;	152755;	1755079075.000;	     1;	 err19;	    err19
20250813;	152800;	1755079080.000;	     1;	 err19;	    err19
20250813;	152805;	1755079085.000;	     1;	 err19;	    err19
20250813;	152810;	1755079090.000;	     1;	 err19;	    err19
20250813;	152815;	1755079095.000;	     1;	 err19;	    err19
20250813;	152820;	1755079100.000;	     1;	 err19;	    err19
20250813;	152825;	1755079105.000;	     1;	 err19;	    err19
20250813;	152830;	1755079110.000;	     1;	 err19;	    err19
20250813;	152835;	1755079115.000;	     1;	 err19;	    err19
20250813;	152840;	1755079120.000;	     1;	 err19;	    err19
20250813;	152845;	1755079125.000;	     1;	 err19;	    err19
20250813;	152850;	1755079130.000;	     1;	 err19;	    err19
